"X60mins","X240mins","X480mins","X720mins","X1440mins","X2160mins","X3600mins"
"AT3G46640",7.688,7.151,9.946,11.479,19.535,23.871,25.215
"AT3G46590",32.061,34.572,34.181,31.033,31.678,29.825,30.262
"AT3G45610",2.12,2.784,2.684,3.439,4.106,3.668,3.357
"AT3G44750",12.89,12.985,9.034,7.932,6.622,4.647,5.084
"AT3G42860",1.379,1.595,1.178,1.39,1.611,1.869,2.388
"AT3G30210",0.094,0.208,0.305,0.228,0.834,0.826,0.92
"AT3G28920",18.953,20.758,20.288,21.841,25.017,28.989,32.079
"AT3G28910",34.2,33.237,34.727,32.034,32.246,28.165,25.585
"AT3G27810",0,0.006,0,0,0,0.008,0
"AT3G27785",0,0.014,0.028,0,0.028,0.014,0.014
"AT3G27010",6.565,5.582,5.922,5.957,5.61,6.61,8.336
"AT3G26790",0.112,0.172,0.088,0.102,0.322,0.522,0.712
"AT3G26744",32.48,32.254,29.098,25.556,23.757,21.809,21.492
"AT3G26620",0.119,0.054,0,0.169,0.059,0.061,0.061
"AT3G25990",0.604,0.746,0.667,0.764,0.983,1.2,1.386
"AT3G25730",6.761,7.155,9.465,8.029,7.038,6.046,4.577
"AT3G24650",5.05,3.569,3.598,4.702,6.092,4.17,4.412
"AT3G24520",0,0,0,0,0,0,0
"AT3G24120",19.654,23.731,26.576,26.061,27.223,23.852,24.087
"AT3G24050",22.552,21.137,20.579,23.114,23.533,27.444,38.469
"AT3G23220",0,0,0,0,0,0,0
"AT3G22830",0.926,1.128,1.446,1.184,2.596,1.996,0.959
"AT3G22760",3.699,2.769,2.385,2.162,1.723,1.344,1.099
"AT3G22170",20.111,23.626,23.581,24.84,29.721,29.976,32.27
"AT3G21890",0.842,0.336,0.366,0.354,0.266,0.192,0.175
"AT3G21175",11.133,11.615,11.948,11.375,11.728,11.056,13.127
"AT3G20770",88.852,112.31,117.553,127.614,178.846,211.948,284.398
"AT3G20310",20.308,22.831,23.484,27.011,31.707,36.673,40.317
"AT3G19290",11.477,13.222,12.762,14.381,22.2,24.582,31.362
"AT3G18990",20.225,20.133,19.685,19.926,21.121,22.267,25.9
"AT3G18400",0.102,0.128,0.134,0.157,0.125,0,0.113
"AT3G17730",1.879,1.766,2.011,1.711,1.441,1.19,1.342
"AT3G17609",54.121,18.943,19.447,12.89,6.466,3.743,3.533
"AT3G16770",17.572,28.416,39.304,58.976,130.62,279.073,655.209
"AT3G16280",0.929,0.9,1.062,1.055,0.876,0.895,0.847
"AT3G15510",13.793,20.658,24.686,27.206,36.576,42.273,48.02
"AT3G15500",6.675,14.393,21.026,24.617,37.876,42.433,51.142
"AT3G15270",0.352,0.234,0.347,0.288,0.323,0.316,0.247
"AT3G15210",21.988,21.697,22.12,22.277,23.362,20.828,20.8
"AT3G15170",0.474,0.332,0.228,0.234,0.198,0.212,0.28
"AT3G14180",10.265,12.072,12.534,14.166,16.526,17.767,21.523
"AT3G13890",0,0,0,0,0,0,0
"AT3G13810",10.218,9.971,9.007,9.678,15.822,16.34,19.706
"AT3G12730",2.744,2.885,2.646,2.868,3.628,4.626,4.971
"AT3G12720",0,0.034,0.02,0.072,0.039,0.038,0.06
"AT3G12250",3.72,3.913,3.939,3.747,4.085,4.546,5.269
"AT3G12130",17.503,18.685,16.788,18.095,18.07,19.09,22.584
"AT3G11440",2.63,2.611,2.401,2.761,3.499,3.67,4.141
"AT3G11280",28.79,25.587,24.358,24.79,26.814,26.83,31.464
"AT3G10800",17.452,17.502,18.966,19.948,25.306,28.879,32.428
"AT3G10580",0,0,0,0,0,0,0
"AT3G10500",7.316,9.181,9.663,8.832,11.761,12.146,14.902
"AT3G10480",4.966,6.896,5.847,6.554,6.572,7.201,8.607
"AT3G10113",0,0.091,0.06,0.078,0.042,0.042,0.128
"AT3G10030",13.603,18.933,22.866,26.151,35.832,40.635,49.517
"AT3G09735",40.308,40.769,46.734,49.514,49.859,49.165,47.587
"AT3G09600",30.578,11.963,14.251,11.961,9.981,10.588,12.191
"AT3G08500",1.444,0.964,1.059,0.924,0.763,0.714,0.503
"AT3G07340",4.038,4.981,3.745,4.04,5.247,4.19,3.444
"AT3G06590",11.748,14.602,15.342,16.188,17.305,17.538,17.981
"AT3G06490",0.314,0.314,0.5,0.397,0.452,0.365,0.426
"AT3G04670",27.177,29.331,28.72,26.353,29.014,31.067,34.416
"AT3G04070",6.259,7.756,7.232,7.544,8.615,6.508,8.707
"AT3G04060",4.64,4.26,5.747,5.418,5.196,5.457,6.277
"AT3G04030",3.703,2.404,2.633,1.917,2.305,2.317,1.775
"AT3G03450",3.181,2.498,2.091,1.942,2.045,1.916,1.686
"AT3G03200",0.364,0.609,0.624,0.502,0.442,0.317,0.244
"AT3G02940",0.329,0.165,0.226,0.234,0.26,0.356,0.206
"AT3G01970",1.787,1.474,1.794,2.139,5.239,8.204,13.143
"AT3G01530",0,0,0,0,0,0,0
"AT3G01220",16.689,19.435,20.092,21.614,20.994,17.444,13.05
"AT2G47460",0.136,0.029,0.087,0.036,0.014,0.043,0
"AT2G47190",0.178,0.18,0.254,0.326,1.021,1.899,4.982
"AT2G47070",47.372,46.697,45.216,43.413,43.147,42.938,48.019
"AT2G46830",70.759,11.048,20.88,21.895,16.765,12.794,13.427
"AT2G46770",0.05,0.124,0.051,0.04,0.092,0.12,0.035
"AT2G46680",11.021,7.734,7.895,8.407,18.133,17.309,20.869
"AT2G46590",9.805,8.639,8.285,8.93,10.165,9.853,9.63
"AT2G46270",33.555,29.334,35.593,41.334,67.487,64.346,56.528
"AT2G45680",0,0,0,0,0,0,0
"AT2G45660",1.703,2.455,2.217,1.61,2.217,2.59,5.13
"AT2G45480",4.082,2.958,2.692,2.3,2.216,1.575,1.239
"AT2G45420",1.079,1.322,1.294,1.436,1.5,1.785,1.341
"AT2G45410",0,0.022,0.025,0.037,0.024,0.079,0.028
"AT2G45160",24.088,23.008,22.761,21.819,22.511,22.562,26.044
"AT2G44940",9.714,7.841,7.894,6.932,5.341,5.072,3.348
"AT2G44840",0.863,0.756,0.61,0.596,0.354,0.269,0.086
"AT2G44730",25.826,27.808,30.03,35.889,46.605,49.878,52.462
"AT2G43010",25.34,14.995,20.936,27.681,41.122,45.273,48.843
"AT2G43000",0.867,0.889,0.918,0.859,0.624,0.578,0.789
"AT2G42430",3.438,4.011,4.058,5.388,5.527,5.018,4.453
"AT2G42200",1.332,1.119,0.805,0.641,0.458,0.388,0.365
"AT2G41690",0.02,0.036,0.129,0.135,0.068,0.238,0.308
"AT2G41070",5.848,7.704,7.923,10.322,14.034,13.104,11.793
"AT2G40950",7.45,7.69,7.868,8.194,9.168,10.093,12.431
"AT2G40740",0,0.036,0.019,0,0.044,0,0.078
"AT2G40620",31.749,35.02,35.392,36.285,41.959,43.103,43.132
"AT2G40260",2.923,3.07,2.768,2.654,2.769,2.481,1.804
"AT2G40220",0.972,0.774,0.576,0.407,0.444,0.177,0.144
"AT2G38470",11.931,13.08,12.22,11.953,22.65,16.96,23.389
"AT2G38340",0.641,0.353,0.476,0.513,0.905,0.475,0.99
"AT2G37678",23.804,47.54,51.337,51.059,47.569,42.784,28.234
"AT2G37590",1.907,2.202,2.266,2.206,2.016,2.44,2.618
"AT2G36890",6.819,6.394,6.253,7.638,8.114,7.333,5.406
"AT2G36270",5.947,5.73,6.294,6.629,12.068,11.652,11.222
"AT2G36010",3.51,3.228,2.779,2.389,1.662,1.228,0.947
"AT2G35700",0.119,0.19,0.195,0.25,0.027,0.072,0.076
"AT2G35530",12.448,10.982,10.232,10.045,10.333,9.161,9.095
"AT2G33710",0.535,0.769,0.598,0.831,1.001,0.732,1.041
"AT2G33550",1.305,1.498,1.518,1.661,1.738,1.796,2.332
"AT2G32460",3.171,3.367,3.005,2.628,5.415,4.528,5.046
"AT2G31230",0.122,0.142,0.146,0.222,0.114,0.166,0.172
"AT2G31220",0.042,0.073,0.067,0.01,0.015,0.013,0
"AT2G30590",14.857,17.111,16.381,17.341,23.037,26.642,38.768
"AT2G30340",3.33,2.505,2.348,2.497,3.444,3.864,3.483
"AT2G30250",8.415,9.823,9.823,10.701,17.357,20.896,35.507
"AT2G29660",13.201,14.662,15.361,17.276,20.456,25.129,31.537
"AT2G28810",13.802,12.949,12.616,13.899,16.508,18.023,20.871
"AT2G27300",0.252,0.448,0.382,0.422,0.252,0.223,0.392
"AT2G27050",47.167,48.289,50.281,53.871,59.775,64.569,69.912
"AT2G27040",16.395,13.497,12.811,11.643,8.903,7.284,6.257
"AT2G26960",0.017,0,0.018,0.013,0.038,0,0.018
"AT2G26150",4.264,1.19,1.32,0.874,1.655,0.892,1.611
"AT2G24570",13.062,12.84,12.477,13.835,16.98,18.155,20.479
"AT2G24430",0.022,0.057,0,0.1,0.092,0.086,0.156
"AT2G23340",3.478,3.165,2.808,2.87,3.452,3.923,6.636
"AT2G23320",22.571,26.262,28.591,34.837,48.811,53.757,92.594
"AT2G23290",10.451,10.547,10.303,10.669,10.024,11.094,13.352
"AT2G22840",13.662,16.195,13.782,11.342,11.904,11.703,10.863
"AT2G22770",57.897,40.79,37.132,34.873,25.962,22.023,12.968
"AT2G22540",1.544,3.631,3.58,3.968,4.07,5.474,5.075
"AT2G22430",70.081,72.496,74.112,76.116,78.147,85.09,110.707
"AT2G21230",7.91,8.533,8.491,9.239,10.331,9.541,12.343
"AT2G20400",3.247,4.152,4.316,4.717,6.317,7.045,7.7
"AT2G20180",28.413,24.067,21.172,20.316,22.639,19.212,16.532
"AT2G20110",0.876,0.639,0.72,0.597,0.55,0.506,0.78
"AT2G18550",0.151,0.228,0.264,0.324,0.684,1.014,0.875
"AT2G18380",3.626,3.736,3.157,3,2.574,2.474,1.998
"AT2G18350",4.383,6.667,7.322,7.793,7.501,6.725,9.058
"AT2G18160",114.444,105.391,106.45,111.044,82.487,84.727,83.401
"AT2G18060",0.414,0.21,0.351,0.322,0.25,0.18,0.239
"AT2G17950",0.076,0.036,0.055,0.114,0.039,0.039,0.02
"AT2G16910",0.22,0.384,0.302,0.356,0.282,0.44,0.552
"AT2G15740",0,0,0,0,0,0,0
"AT2G06200",5.194,3.216,3.1,2.486,0.822,0.54,0.132
"AT2G04038",0.888,0.705,1.308,1.425,1.855,3.491,5.326
"AT2G03500",2.938,1.579,1.739,1.892,1.695,2.441,2.063
"AT2G03340",13.92,19.769,17.526,18.578,23.334,23.398,25.343
"AT2G02820",14.43,15.755,17.029,19.646,22.73,23.099,22.2
"AT2G02540",3.064,3.043,2.926,2.617,2.638,2.312,1.526
"AT2G02450",4.111,4.245,3.564,4.1,3.934,2.344,2.626
"AT2G02080",19.871,25.026,25.238,27.631,44.673,50.183,58.425
"AT2G02070",19.956,20.042,17.732,17.753,19.209,16.581,15.114
"AT2G01940",10.149,9.864,10.675,11.566,17.039,15.151,14.716
"AT2G01930",29.396,32.022,32.506,30.334,35.178,37.558,42.428
"AT2G01570",61.505,68.578,72.978,74.435,67.629,72.183,71.864
"AT2G01060",18.712,21.841,20.94,21.861,27.457,29.314,30.748
"AT1G80840",3.485,4.659,6.074,6.534,7.38,6.698,10.479
"AT1G79840",3.824,3.849,3.575,3.32,3.32,2.721,1.809
"AT1G79580",1.008,1.001,0.712,0.81,0.854,1.029,0.637
"AT1G79180",0.802,0.427,0.558,0.446,0.42,0.56,0.39
"AT1G78700",17.441,21.148,24.831,29.489,35.16,36.928,38.814
"AT1G78600",5.349,7.973,6.384,7.024,7.18,9.974,16.308
"AT1G78080",65.791,78.325,85.868,95.362,169.332,201.039,249.662
"AT1G77920",8.784,8.331,8.059,6.336,6.033,5.945,6.538
"AT1G77850",4.541,4.45,4.748,4.538,4.178,4.49,4.761
"AT1G77450",19.535,19.963,18.412,17.267,24.678,17.662,10.486
"AT1G77200",4.128,3.787,3.804,3.824,4.05,3.48,1.503
"AT1G77080",9.582,9.986,11.005,10.785,12.206,12.416,12.252
"AT1G76890",37.327,38.548,36.349,35.436,47.797,48.457,48.143
"AT1G76880",0,0,0,0,0,0,0
"AT1G76510",8.511,11.466,12.789,12.715,15.085,13.846,14.174
"AT1G76420",0.627,0.277,0.364,0.184,0.131,0.081,0.032
"AT1G75410",8.813,7.706,8.175,8.006,11.232,11.589,14.672
"AT1G75390",12.953,12.255,11.858,12.562,10.76,8.864,5.675
"AT1G75240",42.889,43.561,43.191,46.114,42.915,31.337,23.395
"AT1G75080",17.017,18.545,17.983,17.52,19.049,19.228,22.154
"AT1G74840",93.57,118.8,122.92,133.525,163.769,184.575,177.151
"AT1G74650",4.473,4.243,4.319,5.146,5.588,5.282,6.444
"AT1G74480",0,0,0,0,0,0,0
"AT1G73730",7.553,7.385,7.403,6.828,6.887,6.222,7.085
"AT1G72740",13.1,12.761,13.117,13.861,15.959,15.538,16.588
"AT1G72010",20.316,23.285,23.745,25.066,23.973,28.715,39.922
"AT1G71930",1.013,0.843,0.926,1.07,1.051,0.944,0.638
"AT1G71450",0,0,0,0.032,0,0.043,0
"AT1G71130",4.753,5.269,4.981,5.594,6.501,7.454,9.96
"AT1G70920",0.449,0.504,0.377,0.37,0.66,0.842,0.52
"AT1G69780",26.749,20.889,20.965,18.716,14.572,14.326,11.669
"AT1G69690",23.971,28.313,33.422,37.787,49.321,47.635,46.742
"AT1G69600",4.583,6.131,6.742,7.983,8.893,10.631,9.75
"AT1G69570",3.49,2.812,4.089,4.207,4.551,4.704,4.495
"AT1G69490",12.666,20.123,22.49,27.412,43.606,41.466,43.495
"AT1G69180",0,0,0,0,0,0,0
"AT1G69120",0,0,0,0.01,0,0,0
"AT1G69010",13.596,14.401,15.135,16.227,18.37,19.898,15.838
"AT1G68920",13.532,13.591,12.465,12.88,14.61,15.851,17.37
"AT1G68670",29.053,37.316,44.242,52.528,65.638,70.266,70.211
"AT1G68550",10.852,9.989,10.708,11.363,10.127,8.985,8.875
"AT1G68320",0,0.032,0,0,0,0.018,0
"AT1G68200",0.648,0.868,1.003,0.986,0.887,0.514,0.387
"AT1G67260",0,0,0,0,0,0,0
"AT1G66230",8.89,5.642,5.864,5.345,5.643,5.216,4.584
"AT1G65910",0.615,0.509,0.506,0.399,0.438,0.347,0.271
"AT1G64620",1.621,1.571,1.716,1.798,1.87,2.386,1.909
"AT1G63910",0.282,0.22,0.146,0.106,0.312,0.277,0.068
"AT1G63650",3.39,1.876,1.835,1.714,1.139,1.204,0.612
"AT1G63030",0.046,0.058,0.046,0.016,0,0.022,0
"AT1G62360",2.688,3.297,2.61,3.377,3.08,4.175,5.68
"AT1G62300",4.185,4.861,4.463,4.826,6.528,6.248,8.489
"AT1G61730",18.45,16.051,15.865,15.215,13.85,16.094,16.649
"AT1G59640",2.557,1.96,1.627,1.728,2.535,2.427,2.148
"AT1G56650",11.496,2.418,1.573,0.626,0.758,0.302,0.023
"AT1G56170",0,0,0,0,0,0,0
"AT1G55110",9.985,12.351,12.612,13.934,27.758,25.169,26.733
"AT1G54330",0.635,0.603,0.677,0.58,0.678,0.282,0.234
"AT1G54060",15.341,15.12,15.339,15.378,17.296,17.641,21.084
"AT1G53910",97.715,110.279,108.739,106.543,113.465,137.475,163.767
"AT1G53230",3.034,2.592,1.964,1.523,0.888,0.549,0.958
"AT1G53170",8.174,12.913,12.825,13.912,13.25,13.832,14.088
"AT1G52890",0.334,0.342,0.483,0.714,0.967,0.906,0.864
"AT1G52880",1.614,1.442,1.393,1.264,1.239,1.452,2.07
"AT1G52150",22.227,20.492,20.982,20.308,19.287,20.574,22.541
"AT1G51700",6.694,6.851,6.667,9.172,8.651,9.198,12.651
"AT1G51600",11.212,11.179,12.235,10.803,11.819,13.147,12.691
"AT1G51220",0.074,0.078,0.036,0.078,0.016,0.164,0.17
"AT1G51140",15.055,10.556,10.105,9.906,14.922,16.078,12.645
"AT1G50640",31.569,41.358,42.448,50.86,76.032,90.319,88.948
"AT1G49950",13.7,15.465,13.751,14.826,13.509,14.746,17.595
"AT1G49720",3.794,5.337,7.578,7.941,12.447,12.664,13.736
"AT1G49560",5.93,4.683,5.247,3.934,3.426,2.551,2.409
"AT1G49480",31.497,37.829,35.913,34.885,35.035,34.059,31.413
"AT1G49010",24.54,21.989,18.798,16.377,13.637,8.674,6.543
"AT1G47870",6.534,5.832,5.657,5.345,4.733,4.361,4.432
"AT1G47655",2.834,3.601,3.28,4.237,7.622,10.192,16.349
"AT1G47270",12.24,18.565,23.184,25.159,29.193,31.632,38.897
"AT1G46768",4.161,4.552,4.95,6.45,8.418,9.044,10.378
"AT1G45249",14.826,12.79,12.938,12.509,17.497,18.265,14.672
"AT1G44830",4.644,5.416,6.324,5.89,4.412,3.601,3.716
"AT1G43700",26.627,38.127,42.515,49.34,72.386,93.695,125.168
"AT1G43160",5.91,2.409,2.498,3.766,4.755,6.138,6.856
"AT1G42990",27.304,25.879,27.96,29.547,31.184,31.872,34.541
"AT1G36060",10.768,10.831,10.902,13.28,14.715,27.053,70.657
"AT1G35560",6.248,3.659,3.01,2.508,1.755,1.677,1.429
"AT1G35515",0.51,0.22,0.034,0.208,0.032,0.21,0.105
"AT1G35460",11.1,7.875,8.761,8.319,7.39,6.432,6.175
"AT1G34670",0.257,0.211,0.29,0.294,0.2,0.134,0.355
"AT1G34370",34.107,41.016,47.358,54.412,77.609,90.463,101.664
"AT1G34190",28.057,30.925,32.048,30.127,31.726,33.186,37.233
"AT1G34180",0.956,1.284,0.913,0.987,1.7,1.269,2.808
"AT1G33240",61.66,58.038,60.824,68.258,85.931,81.534,73.711
"AT1G32870",7.254,5.815,5.926,5.02,6.19,4.597,4.859
"AT1G32640",0,0,0,0,0,0,0
"AT1G32540",8.588,12.107,8.285,7.103,4.592,3.696,4.293
"AT1G32150",11.447,13.09,12.361,14.18,15.72,15.473,14.446
"AT1G31140",0.055,0.027,0.055,0,0.031,0,0.03
"AT1G30650",2.93,3.533,3.244,3.891,4.341,6.275,8.316
"AT1G30490",16.197,14.13,12.928,12.218,12.337,12.213,14.986
"AT1G30210",17.52,22.826,21.816,19.767,14.72,10.489,10.425
"AT1G29860",0.044,0.076,0.042,0.092,0.121,0.145,0.766
"AT1G29280",10.899,13.293,13.659,17.106,17.137,21.233,25.161
"AT1G29160",5.669,4.751,5.106,5.326,4.973,5.825,5.148
"AT1G28470",2.982,2.989,2.957,2.633,2.67,2.163,2.125
"AT1G28370",0.456,0.43,0.64,0.501,0.786,0.329,0.325
"AT1G28300",0.036,0.018,0.018,0,0,0,0
"AT1G28160",0,0,0,0,0,0,0
"AT1G27730",3.423,3.771,2.9,2.418,3.758,3.098,6.229
"AT1G25550",26.964,40.02,38.356,40.096,44.666,41.54,44.9
"AT1G25340",0,0.014,0,0,0,0,0
"AT1G24625",25.285,19.206,17.844,19.247,18.3,17.861,16.089
"AT1G24260",0.362,0.76,0.533,0.749,0.664,0.375,0.278
"AT1G24250",0,0,0,0,0,0,0
"AT1G22810",0,0,0,0,0,0,0
"AT1G22640",30.984,33.876,42.135,41.368,40.631,45.721,46.518
"AT1G22190",29.414,24.286,28.971,33.548,46.2,60.432,84.62
"AT1G22070",6.175,9.931,8.014,7.882,7.414,7.591,8.12
"AT1G21970",0,0.02,0,0.018,0.027,0.024,0.05
"AT1G21910",12.692,10.859,11.301,12.759,15.053,12.889,18.805
"AT1G20980",29.471,28.739,28.194,26.918,27.898,26.354,30.306
"AT1G20910",9.069,7.987,7.389,7.317,9.415,8.753,10.856
"AT1G19850",9.084,7.752,7.545,7.902,7.384,6.082,5.781
"AT1G19790",0.322,0.328,0.219,0.299,0.426,0.315,0.359
"AT1G19350",45.203,55.263,52.127,50.22,55.136,54.557,63.848
"AT1G19210",0.288,0.124,0.156,0.056,0.156,0.132,0.054
"AT1G19040",0,0,0,0,0.016,0,0.017
"AT1G19000",121.588,129.726,131.549,141.416,167.149,206.158,208.913
"AT1G18570",12,14.114,13.678,14.739,16.322,15.343,18.448
"AT1G18330",13.055,10.15,15.697,18.515,25.935,28.989,42.45
"AT1G16490",0,0,0,0,0,0,0
"AT1G15360",0.021,0,0,0,0.022,0,0
"AT1G14920",22.436,27.621,29.889,30.989,24.968,30.702,32.036
"AT1G14687",2.094,1.651,1.974,1.98,2.286,1.934,3.534
"AT1G14580",14.487,10.79,9.779,9.585,9.136,9.03,9.073
"AT1G14350",14.095,12.541,12.412,14.259,15.148,13.511,11.692
"AT1G13450",15.928,21.541,22.874,23.843,34.677,34.736,33.523
"AT1G13260",48.926,77.886,86.416,91.861,98.224,114.178,130.912
"AT1G12630",0.227,0.091,0.182,0.113,0.048,0.129,0.028
"AT1G12610",0.644,0.607,0.514,0.322,0.25,0.022,0.065
"AT1G12260",3.018,3.125,2.829,2.814,3.265,2.95,1.718
"AT1G10170",24.908,26.26,26.593,27.386,35.284,33.438,37.695
"AT1G09770",40.233,56.115,63.466,75.394,108.379,104.195,109.542
"AT1G09570",187.442,238.282,240.01,254.52,290.69,316.203,310.95
"AT1G09540",4.638,2.827,3.599,3.761,3.514,3.139,1.87
"AT1G09530",35.237,32.98,35.588,35.078,34.357,30.293,29.852
"AT1G08970",20.349,19.004,19.712,21.831,25.169,26.281,27.543
"AT1G08320",6.56,7.616,8.155,9.515,10.324,11.389,12.629
"AT1G08010",27.642,27.139,27.828,28.099,27.046,25.507,20.547
"AT1G07640",8.764,6.202,6.764,7.281,8.097,10.373,10.197
"AT1G06850",17.483,19.242,21.015,21.871,24.151,25.291,21.576
"AT1G06280",0,0.031,0,0,0,0,0
"AT1G06180",4.785,3.668,2.887,3.311,3.652,3.011,3.216
"AT1G06070",12.278,13.32,12.696,13.47,16.07,18.214,18.274
"AT1G04240",57.24,56.633,65.348,67.715,63.981,62.145,50.49
"AT1G04100",2.188,1.846,2.252,2.176,1.211,1.338,1.558
"AT1G03840",0.686,0.558,0.451,0.598,0.621,0.784,0.398
"AT1G03800",1.032,1.506,1.936,2.479,3.923,3.135,2.141
"AT1G02340",35.934,51.091,59.711,71.482,100.66,125.343,146.827
"AT1G02250",0.04,0.017,0.02,0.053,0.06,0.04,0
"AT1G02230",0.244,0.334,0.375,0.296,0.246,0.29,0.195
"AT1G01720",30.905,30.822,31.728,34.019,48.873,49.27,55.745
"AT1G01530",0,0,0,0.022,0,0,0
"AT1G01250",0.185,0.329,0.316,0.362,0.32,0.403,0.188
"AT1G01060",103.107,17.574,34.922,37.196,17.024,10.361,9.151
"AT1G29930",5054.738,6779.854,7551.55,8266.479,4981.547,3079.144,1548.497
"AT1G67090",5677.488,5853.053,5512.606,5376.378,4324.838,2829.914,1442.702
"AT3G26520",3413.144,4081.033,4682.275,5558.442,5522.428,6710.895,7196.722
"AT3G09260",3807.613,3391.177,3361.53,2944.464,1923.87,1598.802,732.361
"AT5G03240",458.401,532.263,608.852,763.457,1230.06,2099.275,3196.508
"AT3G15450",481.153,1515.294,1872.88,2064.025,2678.698,3169.611,3296.508
"AT5G38420",2554.291,3004.924,2141.372,2077.021,1526.887,1098.53,543.438
"AT5G38410",2033.899,2401.668,1710.803,1449.114,648.073,484.962,234.105
"AT5G54270",2121.653,1758.035,1148.149,1082.121,275.444,130.964,91.025
"AT3G47470",2173.27,1876.548,1469.758,1380.892,556.756,352.153,314.616
"AT1G20620",988.978,1360.802,1601.331,1797.961,2405.043,3019.01,2652.504
"AT4G10340",1639.321,1692.754,1388.592,1218.813,540.125,377.371,257.377
"AT5G15230",2122.794,2103.324,2637.172,2803.909,3663.307,3187.781,2114.488
"AT3G16640",1286.273,1294.102,1354.658,1393.642,1790.784,2225.703,2802.655
"AT3G54890",1532.159,1303.608,825.518,751.506,244.352,138.373,108.778
"AT2G39730",1506.158,1409.997,934.64,751.123,301.186,222.937,167.944
"AT4G35770",183.096,789.993,981.983,1176.403,1723.066,1655.38,1487.604
"AT4G27440",1046.089,1382.069,1564.305,1331.75,744.614,458.101,156.51
"AT3G47340",99.987,429.324,628.149,829.87,1259.14,1458.961,1356.735
"AT2G33830",167.147,416.616,565.265,742.069,1067.95,1319.311,1449.499
"AT1G29910",1036.013,1088.18,896.364,823.918,190.201,59.291,18.657
"AT5G49360",335.062,553.207,630.611,750.48,1139.919,1406.975,1595.958
"AT2G34430",880.237,1307.213,1264.595,1148.966,476.229,308.76,189.542
"AT1G29920",1177.276,825.592,711.788,647.654,66.707,23.123,17.265
"AT4G30270",280.699,346.602,443.721,539.036,710.735,1043.416,1508.131
"AT2G05540",501.52,707.963,807.349,1013.188,1195.15,1497.451,1708.26
"AT3G16420",1531.31,1586.733,1552.284,1366.851,895.523,810.688,511.232
"AT4G14130",203.125,564.354,614.15,963.754,1193.138,1473.115,946.712
"AT5G14740",649.034,767.422,891.587,1096.249,1556.409,1813.704,1243.613
"AT1G31330",1191.692,1270.403,1012.541,914.352,446.638,339.128,309.951
"AT1G08380",978.278,1099.136,801.445,683.589,235.521,150.166,118
"AT1G79040",1354.841,1600.693,1399.53,1264.415,805.806,634.134,595.694
"AT3G16240",1144.012,1457.659,1766.159,2310.184,1975.977,2164.521,1897.405
"AT2G38400",124.163,216.498,327.968,426.719,689.491,949.361,1202.931
"AT3G26740",74.914,361.7,470.149,526.594,1047.887,1019.584,1091.805
"AT3G62290",613.85,659.106,731.485,809.435,1018.354,1261.271,1698.198
"AT5G20250",218.16,515.678,631.046,727.628,897.918,1122.892,1395.932
"AT1G19530",34.053,87.839,138.507,210.676,483.783,701.88,1086.814
"AT2G06520",1020.254,1135.93,869.223,716.517,346.275,251.156,182.395
"AT1G28330",178.115,657.91,739.766,907.625,1206.29,1318.508,1028.049
"AT1G01620",1157.197,1397.728,1581.146,1907.956,2018.459,2262.119,1762.887
"AT4G12800",1082.164,1337.495,1082.591,1051.432,604.588,437.901,388.045
"AT1G15820",896.272,927.434,671.263,595.458,170.889,110.077,73.608
"AT5G66570",1325.359,1585.213,1479.217,1421.142,987.596,819.565,643.429
"AT1G60950",1129.93,993.812,822.584,625.933,330.995,287.452,242.322
"AT1G12080",1132.286,1350.947,1675.804,2023.613,1879.308,2084.122,1640.117
"AT5G66040",276.918,359.492,415.421,524.969,732.866,986.609,1193.682
"AT2G45960",2333.818,1997.686,1948.845,1861.934,1537.279,1504.644,1350.419
"AT1G20340",945.739,971.882,755.564,639.91,321.366,213.544,150.441
"AT1G10070",29.217,152.024,237.155,327.174,674.386,783.836,875.503
"AT1G56280",290.09,343.347,379.101,455.707,634.189,854.019,1191.856
"AT5G53300",401.547,462.715,509.767,582.442,798.689,1008.879,1280.461
"AT1G52230",867.388,676.669,461.689,357.572,106.236,56.645,42.537
"AT1G06570",56.6,89.103,139.601,210.274,510.848,752.207,792.978
"AT4G39090",297.802,582.323,746.081,799.589,1002.475,1195.133,1120.325
"AT1G61520",962.549,949.396,796.13,769.274,396.293,291.341,218.949
"AT2G05070",936.223,322.734,250.294,303.625,76.582,42.629,40.57
"AT1G06680",975.736,1101.083,962.544,956.189,614.938,468.813,283.69
"AT1G76490",245.935,319.689,400.358,519.212,670.456,914.865,1059.472
"AT5G01600",476.274,750.741,815.845,805.446,1295.33,1333.117,908.151
"AT5G16110",109.923,214.495,257.28,331.192,502.239,668.42,967.286
"AT1G30380",728.928,744.585,580.668,468.807,148.595,94.279,60.061
"AT5G20630",913.762,856.877,753.025,624.424,495.923,333.361,108.529
"AT2G30570",814.94,852.144,643.553,523.177,272.32,191.569,157.594
"AT5G35630",692.092,754.619,661.749,521.763,227.929,152.44,93.416
"AT1G75750",467.124,413.95,479.119,515.295,411.235,623.455,1191.227
"AT1G72150",367.144,439.28,500.519,599.43,727.846,929.022,1124.343
"AT2G10940",1398.53,1472.368,1231.588,1291.369,1186.321,1129.941,645.938
"AT4G37220",17.685,48.237,72.183,140.548,315.493,511.345,716.531
"AT2G41430",364.547,621.312,637.345,749.988,1042.273,1063.635,1021.279
"AT1G64230",301.8,371.158,414.441,489.75,685.999,837.619,1015.415
